,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,trackName,artistName,genre,type,id,uri,track_href,analysis_url,sentiment_polarity,weighted_score
2339,206339.0,0.566,0.462,8.0,-11.028,0.0,0.131,0.778,7.39e-05,0.0897,0.234,77.195,206339.0,4.0,Hurt Locker,FINNEAS,alt z,audio_features,4KNZQ8ho9e7O3vNMPusf3T,spotify:track:4KNZQ8ho9e7O3vNMPusf3T,https://api.spotify.com/v1/tracks/4KNZQ8ho9e7O3vNMPusf3T,https://api.spotify.com/v1/audio-analysis/4KNZQ8ho9e7O3vNMPusf3T,0.0,8785044472136219.0
2876,363428.0,0.625,0.54,11.0,-9.059,1.0,0.0271,0.113,0.162,0.107,0.492,165.909,182400.0,4.0,Live Laugh Love,Sasha Alex Sloan,alt z,audio_features,5ebtxZRrC1JQvZ1HCAiLYv,spotify:track:5ebtxZRrC1JQvZ1HCAiLYv,https://api.spotify.com/v1/tracks/5ebtxZRrC1JQvZ1HCAiLYv,https://api.spotify.com/v1/audio-analysis/5ebtxZRrC1JQvZ1HCAiLYv,0.3121212121212121,4.800153796177875e+16
4980,162360.0,0.78,0.672,8.0,-4.398,1.0,0.0328,0.143,7.27e-05,0.125,0.541,97.054,162360.0,4.0,YES MOM,Tessa Violet,alt z,audio_features,3imd2WJDPDoIOyqDmw3plc,spotify:track:3imd2WJDPDoIOyqDmw3plc,https://api.spotify.com/v1/tracks/3imd2WJDPDoIOyqDmw3plc,https://api.spotify.com/v1/audio-analysis/3imd2WJDPDoIOyqDmw3plc,0.0,4279934552256000.0
2253,409909.0,0.808,0.764,7.0,-4.6,1.0,0.0667,0.148,0.0,0.125,0.773,109.95,136802.0,4.0,Hipocrite,Alec Benjamin,alt z,audio_features,5WbdngM5qrXxC54FgSk1eA,spotify:track:5WbdngM5qrXxC54FgSk1eA,https://api.spotify.com/v1/tracks/5WbdngM5qrXxC54FgSk1eA,https://api.spotify.com/v1/audio-analysis/5WbdngM5qrXxC54FgSk1eA,0.0,6.887511888487643e+16
1752,409296.0,0.479,0.231,2.0,-10.278,1.0,0.0481,0.753,0.0,0.37,0.33,112.255,204648.0,1.0,Everybody Loves You,Charlotte Lawrence,alt z,audio_features,6NjP6CP3ILp0SrczlWcMvv,spotify:track:6NjP6CP3ILp0SrczlWcMvv,https://api.spotify.com/v1/tracks/6NjP6CP3ILp0SrczlWcMvv,https://api.spotify.com/v1/audio-analysis/6NjP6CP3ILp0SrczlWcMvv,0.0,6.856658205876634e+16
2303,2545215.0,0.622,0.557,0.0,-9.184,1.0,0.0355,0.272,0.0,0.098,0.532,156.983,199372.0,4.0,Hoops,Julia Wolf,alt z,audio_features,0aHYvskrJfgSgfRmxWjCbZ,spotify:track:0aHYvskrJfgSgfRmxWjCbZ,https://api.spotify.com/v1/tracks/0aHYvskrJfgSgfRmxWjCbZ,https://api.spotify.com/v1/audio-analysis/0aHYvskrJfgSgfRmxWjCbZ,0.0,1.6488206659062813e+19
4235,2111398.0,0.348,0.353,10.0,-9.012,1.0,0.0334,0.845,0.0,0.181,0.866,80.558,173487.0,3.0,Steve,Alec Benjamin,alt z,audio_features,211LaT5hzPOKolVtgzwWnq,spotify:track:211LaT5hzPOKolVtgzwWnq,https://api.spotify.com/v1/tracks/211LaT5hzPOKolVtgzwWnq,https://api.spotify.com/v1/audio-analysis/211LaT5hzPOKolVtgzwWnq,0.0,9.412615481509577e+18
844,4435273.0,0.589,0.364,1.0,-8.079,0.0,0.0419,0.595,0.0,0.334,0.21,104.991,187629.0,4.0,slower,Tate McRae,alt z,audio_features,1bd4heB3yXc5iFTPoOMPuo,spotify:track:1bd4heB3yXc5iFTPoOMPuo,https://api.spotify.com/v1/tracks/1bd4heB3yXc5iFTPoOMPuo,https://api.spotify.com/v1/audio-analysis/1bd4heB3yXc5iFTPoOMPuo,0.0,8.72491229619037e+19
775,481518.0,0.705,0.281,2.0,-7.991,1.0,0.0863,0.856,0.0,0.117,0.211,84.882,160507.0,4.0,minor,Gracie Abrams,alt z,audio_features,1G9YZPtxUGfl1yVw7kq4yc,spotify:track:1G9YZPtxUGfl1yVw7kq4yc,https://api.spotify.com/v1/tracks/1G9YZPtxUGfl1yVw7kq4yc,https://api.spotify.com/v1/audio-analysis/1G9YZPtxUGfl1yVw7kq4yc,-0.05,1.1164456332452384e+17
1526,1360064.0,0.602,0.694,2.0,-5.982,0.0,0.406,0.473,0.0,0.184,0.43,101.953,186360.0,4.0,Devil You Don't,CXLOE,alt z,audio_features,5NkAWXpJOE0mDtHlK8LlWZ,spotify:track:5NkAWXpJOE0mDtHlK8LlWZ,https://api.spotify.com/v1/tracks/5NkAWXpJOE0mDtHlK8LlWZ,https://api.spotify.com/v1/audio-analysis/5NkAWXpJOE0mDtHlK8LlWZ,0.0,2.515811139911942e+18
3630,6645669.0,0.514,0.703,8.0,-6.859,1.0,0.0298,0.0107,7.62e-05,0.13,0.356,157.399,230526.0,4.0,Playground (from the series Arcane League of Legends),Bea Miller,alt z,audio_features,5f2zZawBtGBEw24ABweErz,spotify:track:5f2zZawBtGBEw24ABweErz,https://api.spotify.com/v1/tracks/5f2zZawBtGBEw24ABweErz,https://api.spotify.com/v1/audio-analysis/5f2zZawBtGBEw24ABweErz,0.0,2.9350541618960296e+20
4873,1186434.0,0.538,0.318,7.0,-13.036,0.0,0.0417,0.88,7.28e-05,0.116,0.0897,144.988,181210.0,4.0,What They'll Say About Us,FINNEAS,alt z,audio_features,4W1gUkq2TAOOFCBet3i3WR,spotify:track:4W1gUkq2TAOOFCBet3i3WR,https://api.spotify.com/v1/tracks/4W1gUkq2TAOOFCBet3i3WR,https://api.spotify.com/v1/audio-analysis/4W1gUkq2TAOOFCBet3i3WR,0.0,1.6700549142443945e+18
2567,877068.0,0.604,0.277,2.0,-8.249,1.0,0.0286,0.915,1.82e-05,0.113,0.22,82.922,219268.0,4.0,I’ll Still Have Me,Cyn,alt z,audio_features,71HEg3bYLyMAxHuJ3a6KIM,spotify:track:71HEg3bYLyMAxHuJ3a6KIM,https://api.spotify.com/v1/tracks/71HEg3bYLyMAxHuJ3a6KIM,https://api.spotify.com/v1/audio-analysis/71HEg3bYLyMAxHuJ3a6KIM,0.0,6.746830474820585e+17
303,69619.0,0.529,0.174,9.0,-13.751,1.0,0.0373,0.845,0.0,0.0567,0.311,136.112,206187.0,4.0,As It Was - Spotify Singles,Sasha Alex Sloan,alt z,audio_features,7JBWagcdXEX1dDZTCKUo7R,spotify:track:7JBWagcdXEX1dDZTCKUo7R,https://api.spotify.com/v1/tracks/7JBWagcdXEX1dDZTCKUo7R,https://api.spotify.com/v1/audio-analysis/7JBWagcdXEX1dDZTCKUo7R,0.0,337429728503659.25
3358,192224.0,0.749,0.419,5.0,-9.41,1.0,0.0719,0.528,7.85e-06,0.113,0.279,120.166,192200.0,4.0,Normal,Sasha Alex Sloan,alt z,audio_features,64sp7I8wf70B7OLOpih6XJ,spotify:track:64sp7I8wf70B7OLOpih6XJ,https://api.spotify.com/v1/tracks/64sp7I8wf70B7OLOpih6XJ,https://api.spotify.com/v1/audio-analysis/64sp7I8wf70B7OLOpih6XJ,0.15,7102689520615424.0
923,229124.0,0.358,0.435,2.0,-9.198,1.0,0.0717,0.173,0.00106,0.0986,0.336,155.908,229205.0,4.0,you were good to me - shallou remix,Jeremy Zucker,alt z,audio_features,4yQluMXsIRql36ErBHux2f,spotify:track:4yQluMXsIRql36ErBHux2f,https://api.spotify.com/v1/tracks/4yQluMXsIRql36ErBHux2f,https://api.spotify.com/v1/audio-analysis/4yQluMXsIRql36ErBHux2f,0.7,1.2028507617218624e+16
3339,1604077.0,0.626,0.635,7.0,-7.845,0.0,0.163,0.0346,0.0,0.0953,0.581,149.824,193376.0,4.0,No More Friends (with Oli Sykes of Bring Me The Horizon),Olivia O'Brien,alt z,audio_features,5jbk17nRpXXvzGXPXjm3uW,spotify:track:5jbk17nRpXXvzGXPXjm3uW,https://api.spotify.com/v1/tracks/5jbk17nRpXXvzGXPXjm3uW,https://api.spotify.com/v1/audio-analysis/5jbk17nRpXXvzGXPXjm3uW,-0.25,4.1273912130268047e+18
3889,42767.0,0.565,0.636,0.0,-8.198,1.0,0.0638,0.107,9.9e-06,0.447,0.525,170.01,179551.0,4.0,SNAP,Rosa Linn,alt z,audio_features,76OGwb5RA9h4FxQPT33ekc,spotify:track:76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/tracks/76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/audio-analysis/76OGwb5RA9h4FxQPT33ekc,0.0,78221539631663.34
4105,65182.0,0.732,0.85,1.0,-5.999,1.0,0.0444,0.114,2.02e-06,0.0388,0.372,124.024,193548.0,4.0,Slow Dance (feat. Ava Max),AJ Mitchell,alt z,audio_features,2wenGTypSYHXl1sN1pNC7X,spotify:track:2wenGTypSYHXl1sN1pNC7X,https://api.spotify.com/v1/tracks/2wenGTypSYHXl1sN1pNC7X,https://api.spotify.com/v1/audio-analysis/2wenGTypSYHXl1sN1pNC7X,-0.30000000000000004,276938315208568.38
897,2898255.0,0.769,0.663,1.0,-5.649,0.0,0.0395,0.0943,1.12e-06,0.133,0.46,94.966,152470.0,4.0,wannabe,renforshort,alt z,audio_features,5PXdLJJWQJTOpfHdPkMsOw,spotify:track:5PXdLJJWQJTOpfHdPkMsOw,https://api.spotify.com/v1/tracks/5PXdLJJWQJTOpfHdPkMsOw,https://api.spotify.com/v1/audio-analysis/5PXdLJJWQJTOpfHdPkMsOw,0.0,2.434500013640393e+19
1256,188061.0,0.584,0.261,11.0,-12.317,1.0,0.0486,0.72,1.1e-06,0.126,0.504,180.149,162248.0,4.0,Chasing Parties,Sasha Alex Sloan,alt z,audio_features,4PQJcyOjVSurR2fRZ4MNVE,spotify:track:4PQJcyOjVSurR2fRZ4MNVE,https://api.spotify.com/v1/tracks/4PQJcyOjVSurR2fRZ4MNVE,https://api.spotify.com/v1/audio-analysis/4PQJcyOjVSurR2fRZ4MNVE,0.0,6651142050870981.0
449,7135830.0,0.44,0.441,6.0,-8.398,1.0,0.0748,0.792,0.0,0.105,0.343,122.666,205048.0,4.0,Bedroom Ceiling - Ouse Remix,Sody,alt z,audio_features,3LjQDbEz8gmZSmJe36tUmh,spotify:track:3LjQDbEz8gmZSmJe36tUmh,https://api.spotify.com/v1/tracks/3LjQDbEz8gmZSmJe36tUmh,https://api.spotify.com/v1/audio-analysis/3LjQDbEz8gmZSmJe36tUmh,0.0,3.633569616017263e+20
3770,3634283.0,0.679,0.61,7.0,-10.936,0.0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,227186.0,4.0,Remember That Night?,Sara Kays,alt z,audio_features,1nYzjrdVQ8RpF93M0jPFW7,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/tracks/1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/audio-analysis/1nYzjrdVQ8RpF93M0jPFW7,0.0,4.800165683379694e+19
2556,6766275.0,0.598,0.444,2.0,-8.683,0.0,0.0327,0.68,1.94e-05,0.142,0.286,113.919,183090.0,4.0,"It's Raining, It's Pouring",Anson Seabra,alt z,audio_features,6bWp6koT8nuANBLyyh20gB,spotify:track:6bWp6koT8nuANBLyyh20gB,https://api.spotify.com/v1/tracks/6bWp6koT8nuANBLyyh20gB,https://api.spotify.com/v1/audio-analysis/6bWp6koT8nuANBLyyh20gB,0.0,3.097768321047571e+20
1679,1688636.0,0.634,0.645,9.0,-6.922,0.0,0.238,0.0632,0.0,0.28,0.385,159.926,195598.0,4.0,EVIL,AViVA,alt z,audio_features,10EiFBBrJyh2JcFssbHexi,spotify:track:10EiFBBrJyh2JcFssbHexi,https://api.spotify.com/v1/tracks/10EiFBBrJyh2JcFssbHexi,https://api.spotify.com/v1/audio-analysis/10EiFBBrJyh2JcFssbHexi,-1.0,4.815131268977004e+18
3432,752367.0,0.628,0.298,11.0,-9.539,1.0,0.0713,0.732,0.0,0.116,0.166,63.762,184893.0,4.0,Older,Sasha Alex Sloan,alt z,audio_features,3kywzyEr7V106Un5cDyh12,spotify:track:3kywzyEr7V106Un5cDyh12,https://api.spotify.com/v1/tracks/3kywzyEr7V106Un5cDyh12,https://api.spotify.com/v1/audio-analysis/3kywzyEr7V106Un5cDyh12,0.16666666666666666,4.2588193181181485e+17
633,5016936.0,0.415,0.45,6.0,-8.529,0.0,0.0599,0.578,2.82e-05,0.155,0.305,93.17,214468.0,4.0,erase me (feat. Jacob Collier),Lizzy McAlpine,alt z,audio_features,57Z4ecZTqs7ig9nWY7xoou,spotify:track:57Z4ecZTqs7ig9nWY7xoou,https://api.spotify.com/v1/tracks/57Z4ecZTqs7ig9nWY7xoou,https://api.spotify.com/v1/audio-analysis/57Z4ecZTqs7ig9nWY7xoou,0.0,1.2627450727916064e+20
861,189795.0,0.776,0.353,4.0,-8.317,0.0,0.0687,0.435,0.0,0.302,0.658,138.035,189800.0,4.0,talk is overrated,Jeremy Zucker,alt z,audio_features,7cflqPPi3zWfLFRRBTWeh6,spotify:track:7cflqPPi3zWfLFRRBTWeh6,https://api.spotify.com/v1/tracks/7cflqPPi3zWfLFRRBTWeh6,https://api.spotify.com/v1/audio-analysis/7cflqPPi3zWfLFRRBTWeh6,0.0,6836822445634875.0
3580,135517.0,0.199,0.0877,2.0,-18.146,1.0,0.0643,0.964,0.932,0.106,0.123,61.901,135518.0,3.0,Peaches Etude,FINNEAS,alt z,audio_features,7vjoMKFyZ6xQWO0fMUcaf1,spotify:track:7vjoMKFyZ6xQWO0fMUcaf1,https://api.spotify.com/v1/tracks/7vjoMKFyZ6xQWO0fMUcaf1,https://api.spotify.com/v1/audio-analysis/7vjoMKFyZ6xQWO0fMUcaf1,0.0,2488750365233413.0
680,1101013.0,0.543,0.465,8.0,-8.914,1.0,0.0554,0.337,0.000543,0.142,0.158,143.121,175695.0,4.0,hornylovesickmess,girl in red,alt z,audio_features,6JOv2beX03Jnvxj578vm4A,spotify:track:6JOv2beX03Jnvxj578vm4A,https://api.spotify.com/v1/tracks/6JOv2beX03Jnvxj578vm4A,https://api.spotify.com/v1/audio-analysis/6JOv2beX03Jnvxj578vm4A,0.0,1.334680577397209e+18
2979,1131824.0,0.716,0.703,9.0,-4.997,0.0,0.0764,0.218,2.81e-06,0.0926,0.846,124.099,141227.0,4.0,Lunatic,UPSAHL,alt z,audio_features,2uodDdo4jqShIEAFy8yuIY,spotify:track:2uodDdo4jqShIEAFy8yuIY,https://api.spotify.com/v1/tracks/2uodDdo4jqShIEAFy8yuIY,https://api.spotify.com/v1/audio-analysis/2uodDdo4jqShIEAFy8yuIY,0.0,1.4498954813170442e+18
569,153058.0,0.647,0.319,9.0,-9.987,1.0,0.0367,0.827,0.0,0.133,0.267,126.243,153059.0,4.0,can I call you back?,shy martin,alt z,audio_features,3bWubl9oMzs5Z1n5KZXSSz,spotify:track:3bWubl9oMzs5Z1n5KZXSSz,https://api.spotify.com/v1/tracks/3bWubl9oMzs5Z1n5KZXSSz,https://api.spotify.com/v1/audio-analysis/3bWubl9oMzs5Z1n5KZXSSz,0.0,3585651710271112.0
1374,1927704.0,0.432,0.444,6.0,-7.298,1.0,0.125,0.605,0.0,0.104,0.209,82.79,190267.0,4.0,Coping,Rosie Darling,alt z,audio_features,4RX020eHQpZbZFP5jpbwOP,spotify:track:4RX020eHQpZbZFP5jpbwOP,https://api.spotify.com/v1/tracks/4RX020eHQpZbZFP5jpbwOP,https://api.spotify.com/v1/audio-analysis/4RX020eHQpZbZFP5jpbwOP,0.0,7.16343039935301e+18
731,1037545.0,0.616,0.45,6.0,-9.832,1.0,0.114,0.529,1.58e-06,0.0926,0.195,123.851,207510.0,4.0,is your bedroom ceiling bored? (feat. Cavetown),Sody,alt z,audio_features,3ehrCQoouv7NW8LRgcMvRF,spotify:track:3ehrCQoouv7NW8LRgcMvRF,https://api.spotify.com/v1/tracks/3ehrCQoouv7NW8LRgcMvRF,https://api.spotify.com/v1/audio-analysis/3ehrCQoouv7NW8LRgcMvRF,-0.5,1.1169168055216536e+18
3873,684829.0,0.651,0.303,0.0,-10.607,0.0,0.0494,0.607,0.0,0.107,0.343,62.929,171218.0,4.0,Rx,Charlotte Lawrence,alt z,audio_features,2SSDjZ8HxMdAffMRPKWlCT,spotify:track:2SSDjZ8HxMdAffMRPKWlCT,https://api.spotify.com/v1/tracks/2SSDjZ8HxMdAffMRPKWlCT,https://api.spotify.com/v1/audio-analysis/2SSDjZ8HxMdAffMRPKWlCT,0.0,3.211784726602548e+17
851,4543454.0,0.679,0.525,9.0,-8.721,1.0,0.0594,0.0899,3.53e-05,0.09,0.333,106.871,163738.0,4.0,sometimes,Heather Sommer,alt z,audio_features,5CwA7YPNAcXVJmazELgRc0,spotify:track:5CwA7YPNAcXVJmazELgRc0,https://api.spotify.com/v1/tracks/5CwA7YPNAcXVJmazELgRc0,https://api.spotify.com/v1/audio-analysis/5CwA7YPNAcXVJmazELgRc0,0.0,9.379040392858653e+19
870,784377.0,0.441,0.202,7.0,-12.499,1.0,0.0381,0.732,2.6e-05,0.126,0.269,77.971,174587.0,4.0,this is how you fall in love,Jeremy Zucker,alt z,audio_features,1aEsTgCsv8nOjEgyEoRCpS,spotify:track:1aEsTgCsv8nOjEgyEoRCpS,https://api.spotify.com/v1/tracks/1aEsTgCsv8nOjEgyEoRCpS,https://api.spotify.com/v1/audio-analysis/1aEsTgCsv8nOjEgyEoRCpS,0.5,4.8258581427699066e+17
677,9940.0,0.909,0.392,6.0,-6.221,0.0,0.0652,0.278,1.77e-06,0.106,0.61,127.052,154961.0,4.0,head first,Christian French,alt z,audio_features,1nDOeWBfRKA5YNQ8bKWzMM,spotify:track:1nDOeWBfRKA5YNQ8bKWzMM,https://api.spotify.com/v1/tracks/1nDOeWBfRKA5YNQ8bKWzMM,https://api.spotify.com/v1/audio-analysis/1nDOeWBfRKA5YNQ8bKWzMM,0.25,982107784000.3821
73,463954.0,0.574,0.651,7.0,-7.585,1.0,0.046,0.346,0.0,0.149,0.368,140.017,174107.0,4.0,85%,Loote,alt z,audio_features,5teOR8KU4XNWY2WlVUDiIR,spotify:track:5teOR8KU4XNWY2WlVUDiIR,https://api.spotify.com/v1/tracks/5teOR8KU4XNWY2WlVUDiIR,https://api.spotify.com/v1/audio-analysis/5teOR8KU4XNWY2WlVUDiIR,0.0,9.986763609737466e+16
1943,3044468.0,0.826,0.745,2.0,-6.091,1.0,0.141,0.13,1.32e-05,0.178,0.883,119.92,202249.0,4.0,Frankenstein,Claire Rosinkranz,alt z,audio_features,1xSmjB0t19q4CSJ0X0ymGB,spotify:track:1xSmjB0t19q4CSJ0X0ymGB,https://api.spotify.com/v1/tracks/1xSmjB0t19q4CSJ0X0ymGB,https://api.spotify.com/v1/audio-analysis/1xSmjB0t19q4CSJ0X0ymGB,0.0,2.821852055837367e+19
297,27636.0,0.965,0.303,1.0,-10.49,1.0,0.0561,0.0524,0.00405,0.12,0.414,107.048,175528.0,4.0,Around My Neck,FINNEAS,alt z,audio_features,0ZIXzljb3OyZQBORi4hUf9,spotify:track:0ZIXzljb3OyZQBORi4hUf9,https://api.spotify.com/v1/tracks/0ZIXzljb3OyZQBORi4hUf9,https://api.spotify.com/v1/audio-analysis/0ZIXzljb3OyZQBORi4hUf9,0.0,21106953435456.336
3620,3831246.0,0.716,0.536,4.0,-8.701,1.0,0.412,0.253,6.83e-06,0.106,0.392,139.82,200647.0,4.0,Pinky Promise,Ellise,alt z,audio_features,3Lg9VDxVdL3h3P1TIx5Va4,spotify:track:3Lg9VDxVdL3h3P1TIx5Va4,https://api.spotify.com/v1/tracks/3Lg9VDxVdL3h3P1TIx5Va4,https://api.spotify.com/v1/audio-analysis/3Lg9VDxVdL3h3P1TIx5Va4,0.0,5.6236737188543275e+19
917,2737001.0,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.0,0.0906,0.0823,124.148,169266.0,4.0,you broke me first,Tate McRae,alt z,audio_features,45bE4HXI0AwGZXfZtMp8JR,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,0.25,2.050335202651521e+19
3655,2378853.0,0.633,0.829,9.0,-6.304,1.0,0.0496,0.0653,0.0,0.0907,0.333,95.966,175777.0,4.0,Pretty,Astrid S,alt z,audio_features,4c2FHHtnHFMWs5vpbGXr6i,spotify:track:4c2FHHtnHFMWs5vpbGXr6i,https://api.spotify.com/v1/tracks/4c2FHHtnHFMWs5vpbGXr6i,https://api.spotify.com/v1/audio-analysis/4c2FHHtnHFMWs5vpbGXr6i,0.25,1.3461790191539257e+19
869,814196.0,0.378,0.587,10.0,-7.755,1.0,0.163,0.232,0.0,0.455,0.498,181.452,142966.0,3.0,this is how i learn to say no,EMELINE,alt z,audio_features,4yb8suVmTLxvSb8hT6EmT6,spotify:track:4yb8suVmTLxvSb8hT6EmT6,https://api.spotify.com/v1/tracks/4yb8suVmTLxvSb8hT6EmT6,https://api.spotify.com/v1/audio-analysis/4yb8suVmTLxvSb8hT6EmT6,0.0,5.3974284426740154e+17
550,195895.0,0.828,0.349,6.0,-9.96,0.0,0.17,0.647,1.57e-05,0.105,0.282,130.074,171695.0,4.0,at least i look cool,Sasha Alex Sloan,alt z,audio_features,2eLDUK7EkpENZkDL9O5yhz,spotify:track:2eLDUK7EkpENZkDL9O5yhz,https://api.spotify.com/v1/tracks/2eLDUK7EkpENZkDL9O5yhz,https://api.spotify.com/v1/audio-analysis/2eLDUK7EkpENZkDL9O5yhz,0.024999999999999994,7517441441542375.0
543,4556578.0,0.732,0.221,6.0,-12.623,1.0,0.056,0.897,2.62e-05,0.11,0.677,105.165,146160.0,4.0,"always, i'll care",Jeremy Zucker,alt z,audio_features,0rbKrBvZUYY9GN9l057BuY,spotify:track:0rbKrBvZUYY9GN9l057BuY,https://api.spotify.com/v1/tracks/0rbKrBvZUYY9GN9l057BuY,https://api.spotify.com/v1/audio-analysis/0rbKrBvZUYY9GN9l057BuY,0.0,9.460550905627722e+19
3859,2265568.0,0.588,0.559,6.0,-6.418,1.0,0.0696,0.274,0.0,0.0756,0.257,125.538,175474.0,4.0,Run Into You,Clara Mae,alt z,audio_features,10iAcSejD0yFlmk6rNWN2B,spotify:track:10iAcSejD0yFlmk6rNWN2B,https://api.spotify.com/v1/tracks/10iAcSejD0yFlmk6rNWN2B,https://api.spotify.com/v1/audio-analysis/10iAcSejD0yFlmk6rNWN2B,0.0,1.162870372081333e+19
3102,154000.0,0.488,0.103,1.0,-12.009,1.0,0.0522,0.933,0.0,0.107,0.326,120.141,154000.0,4.0,Memory Lane,Haley Joelle,alt z,audio_features,1KMEDSIl2j1NwYa9mgvMyg,spotify:track:1KMEDSIl2j1NwYa9mgvMyg,https://api.spotify.com/v1/tracks/1KMEDSIl2j1NwYa9mgvMyg,https://api.spotify.com/v1/audio-analysis/1KMEDSIl2j1NwYa9mgvMyg,0.0,3652264000000000.0
3745,30134.0,0.569,0.38,0.0,-10.289,1.0,0.143,0.745,0.0,0.159,0.421,117.953,218320.0,4.0,Ready Yet,Sasha Alex Sloan,alt z,audio_features,0AVs4KwMZncK8PVJPmff4A,spotify:track:0AVs4KwMZncK8PVJPmff4A,https://api.spotify.com/v1/tracks/0AVs4KwMZncK8PVJPmff4A,https://api.spotify.com/v1/audio-analysis/0AVs4KwMZncK8PVJPmff4A,0.2,27363418446104.273
621,2550439.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013.0,4.0,drivers license,Olivia Rodrigo,pop,audio_features,5wANPM4fQCJwkGd4rN57mH,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,0.0,1.6589940266900255e+19
2497,209440.0,0.376,0.695,0.0,-4.782,0.0,0.0933,0.135,0.0,0.11,0.302,169.533,209440.0,4.0,Impossible,James Arthur,pop,audio_features,5yVIlYEHZxQVLyInCdldoS,spotify:track:5yVIlYEHZxQVLyInCdldoS,https://api.spotify.com/v1/tracks/5yVIlYEHZxQVLyInCdldoS,https://api.spotify.com/v1/audio-analysis/5yVIlYEHZxQVLyInCdldoS,-0.6666666666666666,9187109392384000.0
2326,2320851.0,0.817,0.581,11.0,-6.95,0.0,0.324,0.255,0.00595,0.1,0.396,114.958,196190.0,4.0,How Long - Jerry Folk Remix,Charlie Puth,pop,audio_features,07UIoWS1yspOm2W1qZ6PWX,spotify:track:07UIoWS1yspOm2W1qZ6PWX,https://api.spotify.com/v1/tracks/07UIoWS1yspOm2W1qZ6PWX,https://api.spotify.com/v1/audio-analysis/07UIoWS1yspOm2W1qZ6PWX,-0.05,1.2500914308255255e+19
4550,29311.0,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.0,0.184,0.591,78.998,281560.0,4.0,Thinking out Loud,Ed Sheeran,pop,audio_features,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,0.1,25182097807231.363
2528,8911.0,0.744,0.552,7.0,-7.406,1.0,0.0926,0.0834,8.02e-06,0.132,0.285,125.194,197307.0,5.0,Invisible Things,Lauv,pop,audio_features,24n8p4vCkwNL9OhvTrwe9z,spotify:track:24n8p4vCkwNL9OhvTrwe9z,https://api.spotify.com/v1/tracks/24n8p4vCkwNL9OhvTrwe9z,https://api.spotify.com/v1/audio-analysis/24n8p4vCkwNL9OhvTrwe9z,0.0,707586162031.3162
4209,169872.0,0.694,0.389,8.0,-5.41,1.0,0.0706,0.3,0.0,0.158,0.409,90.984,169872.0,4.0,Star,Bazzi,pop,audio_features,2JuIs3XJlYPy8vBO66CEkJ,spotify:track:2JuIs3XJlYPy8vBO66CEkJ,https://api.spotify.com/v1/tracks/2JuIs3XJlYPy8vBO66CEkJ,https://api.spotify.com/v1/audio-analysis/2JuIs3XJlYPy8vBO66CEkJ,0.0,4901910753742848.0
572,84841.0,0.53,0.748,10.0,-3.013,0.0,0.331,0.287,0.0,0.414,0.887,120.259,274732.0,4.0,candayapple (feat. Paul Wall & Riff Raff),blackbear,pop,audio_features,7g838qJvNsRt5fbHaleo2q,spotify:track:7g838qJvNsRt5fbHaleo2q,https://api.spotify.com/v1/tracks/7g838qJvNsRt5fbHaleo2q,https://api.spotify.com/v1/audio-analysis/7g838qJvNsRt5fbHaleo2q,0.0,610685117635321.4
3592,1999170.0,0.815,0.771,8.0,-6.052,0.0,0.0392,0.104,0.0027,0.067,0.546,117.941,159850.0,4.0,Perfect Melody,Jonas Blue,pop,audio_features,1DwzHjHVzbb3mz2xnx3Zd4,spotify:track:1DwzHjHVzbb3mz2xnx3Zd4,https://api.spotify.com/v1/tracks/1DwzHjHVzbb3mz2xnx3Zd4,https://api.spotify.com/v1/audio-analysis/1DwzHjHVzbb3mz2xnx3Zd4,1.0,7.990044132828213e+18
